"state","statename","st_case","peds","pernotmvit","ve_total","ve_forms","pvh_invl","persons","permvit","county","countyname","city","cityname","month","monthname","day","dayname","day_week","day_weekname","year","hour","hourname","minute","minutename","tway_id","tway_id2","route","routename","rur_urb","rur_urbname","func_sys","func_sysname","rd_owner","rd_ownername","nhs","nhsname","sp_jur","sp_jurname","milept","mileptname","latitude","latitudename","longitud","longitudname","harm_ev","harm_evname","man_coll","man_collname","reljct1","reljct1name","reljct2","reljct2name","typ_int","typ_intname","rel_road","rel_roadname","wrk_zone","wrk_zonename","lgt_cond","lgt_condname","weather","weathername","sch_bus","sch_busname","rail","railname","not_hour","not_hourname","not_min","not_minname","arr_hour","arr_hourname","arr_min","arr_minname","hosp_hr","hosp_hrname","hosp_mn","hosp_mnname","fatals","route_category","day_type","quarter_year","day_quarter"
"13","Georgia","130156",1,1,1,1,0,2,2,71,"COLQUITT (71)",3800,"MOULTRIE",2,"February",13,13,1,"Sunday",2022,0,"0:00am-0:59am",15,"15","SR-133","",3,"State Highway",2,"Urban",3,"Principal Arterial - Other",1,"State Highway Agency",1,"This section IS ON the NHS",0,"No Special Jurisdiction",121,"121",31.15026944,31.15026944,-83.73287222,-83.73287222,8,"Pedestrian",0,"The First Harmful Event was Not a Collision with a Motor Vehicle in Transport",0,"No",1,"Non-Junction",1,"Not an Intersection",1,"On Roadway",0,"None",2,"Dark - Not Lighted",1,"Clear",0,"No","0000000","Not Applicable",0,"0:00am-0:59am",18,"18",0,"0:00am-0:59am",23,"23",88,"Not Applicable (Not Transported)",88,"Not Applicable (Not Transported)",1,"State Highway","Weekend","FQ1_Year","2nd Quarter (Month)"
"13","Georgia","130157",1,1,1,1,0,1,1,21,"BIBB (21)",3390,"MACON",2,"February",12,12,7,"Saturday",2022,22,"10:00pm-10:59pm",0,"0","CR-517200/HILLCREST AVE","",4,"County Road",2,"Urban",5,"Major Collector",2,"County Highway Agency",0,"This section IS NOT on the NHS",0,"No Special Jurisdiction",11,"11",32.83933056,32.83933056,-83.67691667,-83.67691667,8,"Pedestrian",0,"The First Harmful Event was Not a Collision with a Motor Vehicle in Transport",0,"No",1,"Non-Junction",1,"Not an Intersection",1,"On Roadway",0,"None",2,"Dark - Not Lighted",1,"Clear",0,"No","0000000","Not Applicable",22,"10:00pm-10:59pm",5,"5",22,"10:00pm-10:59pm",12,"12",88,"Not Applicable (Not Transported)",88,"Not Applicable (Not Transported)",1,"County Road","Weekend","FQ1_Year","2nd Quarter (Month)"
"13","Georgia","130160",1,1,1,1,0,1,1,113,"FAYETTE (113)",0,"NOT APPLICABLE",2,"February",10,10,5,"Thursday",2022,22,"10:00pm-10:59pm",8,"8","CR-109600/BRECHIN DR","",4,"County Road",2,"Urban",7,"Local",2,"County Highway Agency",0,"This section IS NOT on the NHS",0,"No Special Jurisdiction",2,"2",33.33491944,33.33491944,-84.52206389,-84.52206389,8,"Pedestrian",0,"The First Harmful Event was Not a Collision with a Motor Vehicle in Transport",0,"No",1,"Non-Junction",1,"Not an Intersection",4,"On Roadside",0,"None",2,"Dark - Not Lighted",1,"Clear",0,"No","0000000","Not Applicable",22,"10:00pm-10:59pm",19,"19",22,"10:00pm-10:59pm",26,"26",88,"Not Applicable (Not Transported)",88,"Not Applicable (Not Transported)",1,"County Road","Weekday","FQ1_Year","1st Quarter (Month)"
"13","Georgia","130167",0,0,1,1,0,1,1,151,"HENRY (151)",3220,"LOCUST GROVE",3,"March",3,3,5,"Thursday",2022,11,"11:00am-11:59am",4,"4","CR-350","",4,"County Road",2,"Urban",5,"Major Collector",2,"County Highway Agency",0,"This section IS NOT on the NHS",0,"No Special Jurisdiction",25,"25",33.35256944,33.35256944,-84.07557778,-84.07557778,1,"Rollover/Overturn",0,"The First Harmful Event was Not a Collision with a Motor Vehicle in Transport",0,"No",1,"Non-Junction",1,"Not an Intersection",1,"On Roadway",0,"None",1,"Daylight",1,"Clear",0,"No","0000000","Not Applicable",11,"11:00am-11:59am",4,"4",11,"11:00am-11:59am",9,"9",88,"Not Applicable (Not Transported)",88,"Not Applicable (Not Transported)",1,"County Road","Weekday","FQ1_Year","1st Quarter (Month)"
"13","Georgia","130184",0,0,1,1,0,1,1,151,"HENRY (151)",0,"NOT APPLICABLE",2,"February",26,26,7,"Saturday",2022,21,"9:00pm-9:59pm",8,"8","CR-035200 S OLA RD","",4,"County Road",2,"Urban",7,"Local",2,"County Highway Agency",0,"This section IS NOT on the NHS",0,"No Special Jurisdiction",16,"16",33.35536944,33.35536944,-84.05885556,-84.05885556,42,"Tree (Standing Only)",0,"The First Harmful Event was Not a Collision with a Motor Vehicle in Transport",0,"No",1,"Non-Junction",1,"Not an Intersection",4,"On Roadside",0,"None",2,"Dark - Not Lighted",1,"Clear",0,"No","0000000","Not Applicable",21,"9:00pm-9:59pm",8,"8",21,"9:00pm-9:59pm",10,"10",88,"Not Applicable (Not Transported)",88,"Not Applicable (Not Transported)",1,"County Road","Weekend","FQ1_Year","Last Quarter (Month)"
"13","Georgia","130204",0,0,2,2,0,2,2,143,"HARALSON (143)",0,"NOT APPLICABLE",2,"February",23,23,4,"Wednesday",2022,19,"7:00pm-7:59pm",50,"50","SR-8","",3,"State Highway",2,"Urban",4,"Minor Arterial",1,"State Highway Agency",0,"This section IS NOT on the NHS",0,"No Special Jurisdiction",110,"110",33.70519167,33.70519167,-85.18142778,-85.18142778,12,"Motor Vehicle In-Transport",2,"Front-to-Front",0,"No",1,"Non-Junction",1,"Not an Intersection",1,"On Roadway",0,"None",2,"Dark - Not Lighted",1,"Clear",0,"No","0000000","Not Applicable",19,"7:00pm-7:59pm",53,"53",19,"7:00pm-7:59pm",53,"53",99,"Unknown",99,"Unknown EMS Hospital Arrival Time",1,"State Highway","Weekday","FQ1_Year","Last Quarter (Month)"
"13","Georgia","130205",1,1,1,1,0,2,2,63,"CLAYTON (63)",0,"NOT APPLICABLE",2,"February",23,23,4,"Wednesday",2022,19,"7:00pm-7:59pm",34,"34","US-19/SR-3 TARA BLVD","",2,"US Highway",2,"Urban",3,"Principal Arterial - Other",1,"State Highway Agency",1,"This section IS ON the NHS",0,"No Special Jurisdiction",96,"96",33.557475,33.557475,-84.37078611,-84.37078611,8,"Pedestrian",0,"The First Harmful Event was Not a Collision with a Motor Vehicle in Transport",0,"No",1,"Non-Junction",1,"Not an Intersection",1,"On Roadway",0,"None",2,"Dark - Not Lighted",1,"Clear",0,"No","0000000","Not Applicable",99,"Unknown",99,"Unknown",99,"Unknown EMS Scene Arrival Hour",99,"Unknown EMS Scene Arrival Minutes",88,"Not Applicable (Not Transported)",88,"Not Applicable (Not Transported)",1,"US Highway","Weekday","FQ1_Year","Last Quarter (Month)"
"13","Georgia","130206",1,1,1,1,0,1,1,89,"DEKALB (89)",0,"NOT APPLICABLE",2,"February",23,23,4,"Wednesday",2022,19,"7:00pm-7:59pm",18,"18","MORELAND AVE","",6,"Local Street - Municipality",2,"Urban",7,"Local",4,"City or Municipal Highway Agency",0,"This section IS NOT on the NHS",0,"No Special Jurisdiction",9,"9",33.70939722,33.70939722,-84.34893333,-84.34893333,8,"Pedestrian",0,"The First Harmful Event was Not a Collision with a Motor Vehicle in Transport",0,"No",1,"Non-Junction",1,"Not an Intersection",1,"On Roadway",0,"None",3,"Dark - Lighted",1,"Clear",0,"No","0000000","Not Applicable",99,"Unknown",99,"Unknown",99,"Unknown EMS Scene Arrival Hour",99,"Unknown EMS Scene Arrival Minutes",88,"Not Applicable (Not Transported)",88,"Not Applicable (Not Transported)",1,"Others","Weekday","FQ1_Year","Last Quarter (Month)"
"13","Georgia","130211",0,0,1,1,0,1,1,75,"COOK (75)",0,"NOT APPLICABLE",2,"February",23,23,4,"Wednesday",2022,11,"11:00am-11:59am",47,"47","SR-7","",3,"State Highway",1,"Rural",4,"Minor Arterial",1,"State Highway Agency",0,"This section IS NOT on the NHS",0,"No Special Jurisdiction",139,"139",31.21876111,31.21876111,-83.4552,-83.4552,42,"Tree (Standing Only)",0,"The First Harmful Event was Not a Collision with a Motor Vehicle in Transport",0,"No",1,"Non-Junction",1,"Not an Intersection",4,"On Roadside",0,"None",1,"Daylight",1,"Clear",0,"No","0000000","Not Applicable",11,"11:00am-11:59am",52,"52",11,"11:00am-11:59am",58,"58",88,"Not Applicable (Not Transported)",88,"Not Applicable (Not Transported)",1,"State Highway","Weekday","FQ1_Year","Last Quarter (Month)"
"13","Georgia","130222",1,1,1,1,0,1,1,63,"CLAYTON (63)",2970,"JONESBORO",2,"February",18,18,6,"Friday",2022,22,"10:00pm-10:59pm",30,"30","SR-41 OLD DIXIE RD N","",3,"State Highway",2,"Urban",3,"Principal Arterial - Other",1,"State Highway Agency",1,"This section IS ON the NHS",0,"No Special Jurisdiction",113,"113",33.58157222,33.58157222,-84.37551111,-84.37551111,8,"Pedestrian",0,"The First Harmful Event was Not a Collision with a Motor Vehicle in Transport",0,"No",1,"Non-Junction",1,"Not an Intersection",1,"On Roadway",0,"None",3,"Dark - Lighted",1,"Clear",0,"No","0000000","Not Applicable",99,"Unknown",99,"Unknown",99,"Unknown EMS Scene Arrival Hour",99,"Unknown EMS Scene Arrival Minutes",88,"Not Applicable (Not Transported)",88,"Not Applicable (Not Transported)",1,"State Highway","Weekday","FQ1_Year","2nd Quarter (Month)"
"13","Georgia","130230",1,1,1,1,0,1,1,51,"CHATHAM (51)",2290,"GARDEN CITY",2,"February",9,9,4,"Wednesday",2022,18,"6:00pm-6:59pm",51,"51","US-17/SR-25","",2,"US Highway",2,"Urban",3,"Principal Arterial - Other",1,"State Highway Agency",1,"This section IS ON the NHS",0,"No Special Jurisdiction",75,"75",32.04147222,32.04147222,-81.19308056,-81.19308056,8,"Pedestrian",0,"The First Harmful Event was Not a Collision with a Motor Vehicle in Transport",0,"No",1,"Non-Junction",1,"Not an Intersection",1,"On Roadway",0,"None",2,"Dark - Not Lighted",1,"Clear",0,"No","0000000","Not Applicable",18,"6:00pm-6:59pm",53,"53",18,"6:00pm-6:59pm",57,"57",88,"Not Applicable (Not Transported)",88,"Not Applicable (Not Transported)",1,"US Highway","Weekday","FQ1_Year","1st Quarter (Month)"
"13","Georgia","130249",0,0,1,1,0,1,1,95,"DOUGHERTY (95)",90,"ALBANY",2,"February",16,16,4,"Wednesday",2022,22,"10:00pm-10:59pm",15,"15","SR-3","",3,"State Highway",2,"Urban",3,"Principal Arterial - Other",1,"State Highway Agency",1,"This section IS ON the NHS",0,"No Special Jurisdiction",37,"37",31.49666944,31.49666944,-84.11574444,-84.11574444,34,"Ditch",0,"The First Harmful Event was Not a Collision with a Motor Vehicle in Transport",0,"No",1,"Non-Junction",1,"Not an Intersection",4,"On Roadside",0,"None",2,"Dark - Not Lighted",1,"Clear",0,"No","0000000","Not Applicable",22,"10:00pm-10:59pm",15,"15",22,"10:00pm-10:59pm",21,"21",88,"Not Applicable (Not Transported)",88,"Not Applicable (Not Transported)",1,"State Highway","Weekday","FQ1_Year","2nd Quarter (Month)"
"13","Georgia","130280",0,0,1,1,0,1,1,135,"GWINNETT (135)",0,"NOT APPLICABLE",2,"February",19,19,7,"Saturday",2022,4,"4:00am-4:59am",17,"17","BAKER CT","",5,"Local Street - Township",2,"Urban",7,"Local",4,"City or Municipal Highway Agency",0,"This section IS NOT on the NHS",0,"No Special Jurisdiction",1,"1",33.96260833,33.96260833,-84.253775,-84.253775,42,"Tree (Standing Only)",0,"The First Harmful Event was Not a Collision with a Motor Vehicle in Transport",0,"No",1,"Non-Junction",1,"Not an Intersection",4,"On Roadside",0,"None",2,"Dark - Not Lighted",1,"Clear",0,"No","0000000","Not Applicable",99,"Unknown",99,"Unknown",99,"Unknown EMS Scene Arrival Hour",99,"Unknown EMS Scene Arrival Minutes",88,"Not Applicable (Not Transported)",88,"Not Applicable (Not Transported)",1,"Others","Weekend","FQ1_Year","2nd Quarter (Month)"
"13","Georgia","130283",0,0,2,2,0,5,5,121,"FULTON (121)",280,"ATLANTA",3,"March",4,4,6,"Friday",2022,3,"3:00am-3:59am",48,"48","I-85","",1,"Interstate",2,"Urban",1,"Interstate",1,"State Highway Agency",1,"This section IS ON the NHS",0,"No Special Jurisdiction",287,"287",33.80617222,33.80617222,-84.38124167,-84.38124167,12,"Motor Vehicle In-Transport",1,"Front-to-Rear",0,"No",1,"Non-Junction",1,"Not an Intersection",1,"On Roadway",0,"None",3,"Dark - Lighted",1,"Clear",0,"No","0000000","Not Applicable",3,"3:00am-3:59am",49,"49",3,"3:00am-3:59am",56,"56",88,"Not Applicable (Not Transported)",88,"Not Applicable (Not Transported)",3,"State Highway","Weekday","FQ1_Year","1st Quarter (Month)"
"13","Georgia","130285",0,0,1,1,0,1,1,189,"MCDUFFIE (189)",0,"NOT APPLICABLE",3,"March",3,3,5,"Thursday",2022,21,"9:00pm-9:59pm",20,"20","CR-031100","",4,"County Road",1,"Rural",5,"Major Collector",2,"County Highway Agency",0,"This section IS NOT on the NHS",0,"No Special Jurisdiction",7,"7",33.43032778,33.43032778,-82.4763,-82.4763,1,"Rollover/Overturn",0,"The First Harmful Event was Not a Collision with a Motor Vehicle in Transport",0,"No",1,"Non-Junction",1,"Not an Intersection",4,"On Roadside",0,"None",3,"Dark - Lighted",1,"Clear",0,"No","0000000","Not Applicable",21,"9:00pm-9:59pm",28,"28",21,"9:00pm-9:59pm",42,"42",88,"Not Applicable (Not Transported)",88,"Not Applicable (Not Transported)",1,"County Road","Weekday","FQ1_Year","1st Quarter (Month)"
"13","Georgia","130290",0,0,1,1,0,1,1,67,"COBB (67)",0,"NOT APPLICABLE",3,"March",2,2,4,"Wednesday",2022,1,"1:00am-1:59am",11,"11","CR-736","",4,"County Road",2,"Urban",7,"Local",2,"County Highway Agency",0,"This section IS NOT on the NHS",0,"No Special Jurisdiction",9,"9",34.00421111,34.00421111,-84.43049444,-84.43049444,32,"Culvert",0,"The First Harmful Event was Not a Collision with a Motor Vehicle in Transport",0,"No",1,"Non-Junction",1,"Not an Intersection",4,"On Roadside",0,"None",2,"Dark - Not Lighted",1,"Clear",0,"No","0000000","Not Applicable",1,"1:00am-1:59am",11,"11",1,"1:00am-1:59am",17,"17",88,"Not Applicable (Not Transported)",88,"Not Applicable (Not Transported)",1,"County Road","Weekday","FQ1_Year","1st Quarter (Month)"
"13","Georgia","130292",0,0,1,1,0,1,1,129,"GORDON (129)",0,"NOT APPLICABLE",3,"March",5,5,7,"Saturday",2022,20,"8:00pm-8:59pm",16,"16","CR-002100","",4,"County Road",2,"Urban",5,"Major Collector",2,"County Highway Agency",0,"This section IS NOT on the NHS",0,"No Special Jurisdiction",8,"8",34.524275,34.524275,-84.91856944,-84.91856944,32,"Culvert",0,"The First Harmful Event was Not a Collision with a Motor Vehicle in Transport",0,"No",1,"Non-Junction",1,"Not an Intersection",4,"On Roadside",0,"None",2,"Dark - Not Lighted",1,"Clear",0,"No","0000000","Not Applicable",20,"8:00pm-8:59pm",16,"16",20,"8:00pm-8:59pm",20,"20",88,"Not Applicable (Not Transported)",88,"Not Applicable (Not Transported)",1,"County Road","Weekend","FQ1_Year","1st Quarter (Month)"
"13","Georgia","130296",0,0,1,1,0,1,1,153,"HOUSTON (153)",0,"NOT APPLICABLE",3,"March",5,5,7,"Saturday",2022,3,"3:00am-3:59am",50,"50","I-75","",1,"Interstate",1,"Rural",1,"Interstate",1,"State Highway Agency",1,"This section IS ON the NHS",0,"No Special Jurisdiction",79,"79",32.40439167,32.40439167,-83.76440278,-83.76440278,24,"Guardrail Face",0,"The First Harmful Event was Not a Collision with a Motor Vehicle in Transport",0,"No",1,"Non-Junction",1,"Not an Intersection",3,"On Median",0,"None",2,"Dark - Not Lighted",1,"Clear",0,"No","0000000","Not Applicable",3,"3:00am-3:59am",56,"56",4,"4:00am-4:59am",9,"9",88,"Not Applicable (Not Transported)",88,"Not Applicable (Not Transported)",1,"State Highway","Weekend","FQ1_Year","1st Quarter (Month)"
"13","Georgia","130297",0,0,1,1,0,1,1,195,"MADISON (195)",0,"NOT APPLICABLE",3,"March",5,5,7,"Saturday",2022,1,"1:00am-1:59am",29,"29","SR-8","",3,"State Highway",1,"Rural",4,"Minor Arterial",1,"State Highway Agency",0,"This section IS NOT on the NHS",0,"No Special Jurisdiction",138,"138",34.18043611,34.18043611,-83.20663333,-83.20663333,42,"Tree (Standing Only)",0,"The First Harmful Event was Not a Collision with a Motor Vehicle in Transport",0,"No",1,"Non-Junction",1,"Not an Intersection",4,"On Roadside",0,"None",2,"Dark - Not Lighted",1,"Clear",0,"No","0000000","Not Applicable",2,"2:00am-2:59am",30,"30",2,"2:00am-2:59am",39,"39",88,"Not Applicable (Not Transported)",88,"Not Applicable (Not Transported)",1,"State Highway","Weekend","FQ1_Year","1st Quarter (Month)"
"13","Georgia","130298",0,0,1,1,0,1,1,187,"LUMPKIN (187)",0,"NOT APPLICABLE",3,"March",5,5,7,"Saturday",2022,1,"1:00am-1:59am",10,"10","SR-9","",3,"State Highway",1,"Rural",3,"Principal Arterial - Other",1,"State Highway Agency",1,"This section IS ON the NHS",0,"No Special Jurisdiction",239,"239",34.65798611,34.65798611,-83.90829444,-83.90829444,34,"Ditch",0,"The First Harmful Event was Not a Collision with a Motor Vehicle in Transport",0,"No",1,"Non-Junction",1,"Not an Intersection",4,"On Roadside",0,"None",2,"Dark - Not Lighted",1,"Clear",0,"No","0000000","Not Applicable",1,"1:00am-1:59am",30,"30",1,"1:00am-1:59am",50,"50",88,"Not Applicable (Not Transported)",88,"Not Applicable (Not Transported)",1,"State Highway","Weekend","FQ1_Year","1st Quarter (Month)"
"13","Georgia","130308",0,0,1,1,0,1,1,57,"CHEROKEE (57)",0,"NOT APPLICABLE",3,"March",6,6,1,"Sunday",2022,18,"6:00pm-6:59pm",27,"27","YELLOW CREEK RD","",6,"Local Street - Municipality",1,"Rural",5,"Major Collector",4,"City or Municipal Highway Agency",0,"This section IS NOT on the NHS",0,"No Special Jurisdiction",41,"41",34.34545,34.34545,-84.26458611,-84.26458611,38,"Fence",0,"The First Harmful Event was Not a Collision with a Motor Vehicle in Transport",0,"No",1,"Non-Junction",1,"Not an Intersection",4,"On Roadside",0,"None",1,"Daylight",1,"Clear",0,"No","0000000","Not Applicable",99,"Unknown",98,"Unknown if Notified",99,"Unknown EMS Scene Arrival Hour",98,"Unknown if Arrived",88,"Not Applicable (Not Transported)",88,"Not Applicable (Not Transported)",1,"Others","Weekend","FQ1_Year","1st Quarter (Month)"
"13","Georgia","130330",1,1,1,1,0,1,1,95,"DOUGHERTY (95)",90,"ALBANY",3,"March",14,14,2,"Monday",2022,7,"7:00am-7:59am",7,"7","US-19 N SLAPPEY BLVD","",2,"US Highway",2,"Urban",3,"Principal Arterial - Other",1,"State Highway Agency",1,"This section IS ON the NHS",0,"No Special Jurisdiction",144,"144",31.61909444,31.61909444,-84.17675278,-84.17675278,8,"Pedestrian",0,"The First Harmful Event was Not a Collision with a Motor Vehicle in Transport",0,"No",1,"Non-Junction",1,"Not an Intersection",1,"On Roadway",0,"None",3,"Dark - Lighted",1,"Clear",0,"No","0000000","Not Applicable",7,"7:00am-7:59am",9,"9",7,"7:00am-7:59am",16,"16",88,"Not Applicable (Not Transported)",88,"Not Applicable (Not Transported)",1,"US Highway","Weekday","FQ1_Year","2nd Quarter (Month)"
"13","Georgia","130345",1,1,1,1,0,1,1,87,"DECATUR (87)",370,"BAINBRIDGE",3,"March",3,3,5,"Thursday",2022,17,"5:00pm-5:59pm",29,"29","CR-200 BLACKJACK RD","",4,"County Road",2,"Urban",7,"Local",2,"County Highway Agency",0,"This section IS NOT on the NHS",0,"No Special Jurisdiction",3,"3",30.90523056,30.90523056,-84.52567778,-84.52567778,8,"Pedestrian",0,"The First Harmful Event was Not a Collision with a Motor Vehicle in Transport",0,"No",1,"Non-Junction",1,"Not an Intersection",1,"On Roadway",0,"None",1,"Daylight",1,"Clear",0,"No","0000000","Not Applicable",17,"5:00pm-5:59pm",27,"27",17,"5:00pm-5:59pm",38,"38",88,"Not Applicable (Not Transported)",88,"Not Applicable (Not Transported)",1,"County Road","Weekday","FQ1_Year","1st Quarter (Month)"
"13","Georgia","130355",0,0,2,2,0,2,2,175,"LAURENS (175)",0,"NOT APPLICABLE",3,"March",18,18,6,"Friday",2022,12,"12:00pm-12:59pm",28,"28","SR-46","",3,"State Highway",1,"Rural",5,"Major Collector",1,"State Highway Agency",0,"This section IS NOT on the NHS",0,"No Special Jurisdiction",34,"34",32.23253889,32.23253889,-82.97216944,-82.97216944,12,"Motor Vehicle In-Transport",2,"Front-to-Front",0,"No",1,"Non-Junction",1,"Not an Intersection",1,"On Roadway",0,"None",1,"Daylight",1,"Clear",0,"No","0000000","Not Applicable",12,"12:00pm-12:59pm",28,"28",13,"1:00pm-1:59pm",8,"8",88,"Not Applicable (Not Transported)",88,"Not Applicable (Not Transported)",1,"State Highway","Weekday","FQ1_Year","2nd Quarter (Month)"
"13","Georgia","130365",0,0,1,1,0,3,3,63,"CLAYTON (63)",0,"NOT APPLICABLE",3,"March",13,13,1,"Sunday",2022,20,"8:00pm-8:59pm",25,"25","GARDEN WALK BLVD","",8,"Other",2,"Urban",7,"Local",2,"County Highway Agency",0,"This section IS NOT on the NHS",0,"No Special Jurisdiction",11,"11",33.59584444,33.59584444,-84.41710278,-84.41710278,42,"Tree (Standing Only)",0,"The First Harmful Event was Not a Collision with a Motor Vehicle in Transport",0,"No",1,"Non-Junction",1,"Not an Intersection",3,"On Median",0,"None",2,"Dark - Not Lighted",1,"Clear",0,"No","0000000","Not Applicable",99,"Unknown",99,"Unknown",99,"Unknown EMS Scene Arrival Hour",99,"Unknown EMS Scene Arrival Minutes",99,"Unknown",99,"Unknown EMS Hospital Arrival Time",1,"Others","Weekend","FQ1_Year","2nd Quarter (Month)"
"13","Georgia","130368",0,0,1,1,0,2,2,187,"LUMPKIN (187)",1480,"DAHLONEGA",3,"March",26,26,7,"Saturday",2022,22,"10:00pm-10:59pm",0,"0","SR-9","",3,"State Highway",1,"Rural",3,"Principal Arterial - Other",1,"State Highway Agency",1,"This section IS ON the NHS",0,"No Special Jurisdiction",204,"204",34.62870556,34.62870556,-83.936425,-83.936425,42,"Tree (Standing Only)",0,"The First Harmful Event was Not a Collision with a Motor Vehicle in Transport",0,"No",1,"Non-Junction",1,"Not an Intersection",4,"On Roadside",0,"None",2,"Dark - Not Lighted",1,"Clear",0,"No","0000000","Not Applicable",22,"10:00pm-10:59pm",8,"8",22,"10:00pm-10:59pm",20,"20",88,"Not Applicable (Not Transported)",88,"Not Applicable (Not Transported)",1,"State Highway","Weekend","FQ1_Year","Last Quarter (Month)"
"13","Georgia","130369",0,0,2,2,0,2,2,71,"COLQUITT (71)",3800,"MOULTRIE",3,"March",26,26,7,"Saturday",2022,16,"4:00pm-4:59pm",18,"18","SR-133","",3,"State Highway",1,"Rural",4,"Minor Arterial",1,"State Highway Agency",0,"This section IS NOT on the NHS",0,"No Special Jurisdiction",144,"144",31.23084167,31.23084167,-83.80106389,-83.80106389,12,"Motor Vehicle In-Transport",2,"Front-to-Front",0,"No",1,"Non-Junction",1,"Not an Intersection",1,"On Roadway",0,"None",1,"Daylight",1,"Clear",0,"No","0000000","Not Applicable",16,"4:00pm-4:59pm",20,"20",16,"4:00pm-4:59pm",25,"25",88,"Not Applicable (Not Transported)",88,"Not Applicable (Not Transported)",1,"State Highway","Weekend","FQ1_Year","Last Quarter (Month)"
"13","Georgia","130373",1,1,1,1,0,1,1,95,"DOUGHERTY (95)",90,"ALBANY",3,"March",25,25,6,"Friday",2022,21,"9:00pm-9:59pm",9,"9","SR-520BU E OGLETHORPE BLVD","",3,"State Highway",2,"Urban",3,"Principal Arterial - Other",1,"State Highway Agency",1,"This section IS ON the NHS",0,"No Special Jurisdiction",49,"49",31.57542778,31.57542778,-84.14193333,-84.14193333,8,"Pedestrian",0,"The First Harmful Event was Not a Collision with a Motor Vehicle in Transport",0,"No",1,"Non-Junction",1,"Not an Intersection",1,"On Roadway",0,"None",2,"Dark - Not Lighted",1,"Clear",0,"No","0000000","Not Applicable",99,"Unknown",98,"Unknown if Notified",99,"Unknown EMS Scene Arrival Hour",98,"Unknown if Arrived",88,"Not Applicable (Not Transported)",88,"Not Applicable (Not Transported)",1,"State Highway","Weekday","FQ1_Year","Last Quarter (Month)"
"13","Georgia","130376",1,1,1,1,0,1,1,63,"CLAYTON (63)",1315,"CONLEY",3,"March",25,25,6,"Friday",2022,0,"0:00am-0:59am",58,"58","SR-42 MORELAND AVE","",3,"State Highway",2,"Urban",4,"Minor Arterial",1,"State Highway Agency",0,"This section IS NOT on the NHS",0,"No Special Jurisdiction",66,"66",33.64439722,33.64439722,-84.32554722,-84.32554722,8,"Pedestrian",0,"The First Harmful Event was Not a Collision with a Motor Vehicle in Transport",0,"No",1,"Non-Junction",1,"Not an Intersection",1,"On Roadway",0,"None",2,"Dark - Not Lighted",1,"Clear",0,"No","0000000","Not Applicable",99,"Unknown",98,"Unknown if Notified",99,"Unknown EMS Scene Arrival Hour",98,"Unknown if Arrived",88,"Not Applicable (Not Transported)",88,"Not Applicable (Not Transported)",1,"State Highway","Weekday","FQ1_Year","Last Quarter (Month)"
"13","Georgia","130386",0,0,1,1,0,1,1,63,"CLAYTON (63)",4690,"RIVERDALE",3,"March",21,21,2,"Monday",2022,1,"1:00am-1:59am",55,"55","SR-314 W FAYETTEVILLE RD","",3,"State Highway",2,"Urban",4,"Minor Arterial",1,"State Highway Agency",0,"This section IS NOT on the NHS",0,"No Special Jurisdiction",17,"17",33.57475278,33.57475278,-84.44869444,-84.44869444,30,"Utility Pole/Light Support",0,"The First Harmful Event was Not a Collision with a Motor Vehicle in Transport",0,"No",1,"Non-Junction",1,"Not an Intersection",4,"On Roadside",0,"None",2,"Dark - Not Lighted",1,"Clear",0,"No","0000000","Not Applicable",2,"2:00am-2:59am",1,"1",2,"2:00am-2:59am",9,"9",88,"Not Applicable (Not Transported)",88,"Not Applicable (Not Transported)",1,"State Highway","Weekday","FQ1_Year","Last Quarter (Month)"
"13","Georgia","130406",1,1,1,1,0,2,2,71,"COLQUITT (71)",3800,"MOULTRIE",3,"March",31,31,5,"Thursday",2022,4,"4:00am-4:59am",29,"29","SR-35","",3,"State Highway",1,"Rural",3,"Principal Arterial - Other",1,"State Highway Agency",0,"This section IS NOT on the NHS",0,"No Special Jurisdiction",26,"26",31.07076389,31.07076389,-83.82389722,-83.82389722,8,"Pedestrian",0,"The First Harmful Event was Not a Collision with a Motor Vehicle in Transport",0,"No",1,"Non-Junction",1,"Not an Intersection",1,"On Roadway",0,"None",2,"Dark - Not Lighted",1,"Clear",0,"No","0000000","Not Applicable",4,"4:00am-4:59am",29,"29",4,"4:00am-4:59am",32,"32",88,"Not Applicable (Not Transported)",88,"Not Applicable (Not Transported)",1,"State Highway","Weekday","FQ1_Year","Last Quarter (Month)"
"13","Georgia","130417",0,0,1,1,0,1,1,135,"GWINNETT (135)",3100,"LAWRENCEVILLE",3,"March",26,26,7,"Saturday",2022,2,"2:00am-2:59am",15,"15","OLD PEACHTREE RD","",6,"Local Street - Municipality",2,"Urban",5,"Major Collector",4,"City or Municipal Highway Agency",0,"This section IS NOT on the NHS",0,"No Special Jurisdiction",80,"80",34.03815,34.03815,-84.01897778,-84.01897778,35,"Embankment",0,"The First Harmful Event was Not a Collision with a Motor Vehicle in Transport",0,"No",1,"Non-Junction",1,"Not an Intersection",4,"On Roadside",0,"None",3,"Dark - Lighted",1,"Clear",0,"No","0000000","Not Applicable",99,"Unknown",98,"Unknown if Notified",99,"Unknown EMS Scene Arrival Hour",98,"Unknown if Arrived",88,"Not Applicable (Not Transported)",88,"Not Applicable (Not Transported)",1,"Others","Weekend","FQ1_Year","Last Quarter (Month)"
